generated_id,smiles,reward,depth,elapsed_time,is_through_filter,LogP
474,c1cocc1CN1CCC(NC(=O)CCc2cn[nH]c2)CC1,0.16994497354458796,6,14.5,1,1.7160999999999997
475,c1coc(-c2nc(Cc3ccc(Cl)cc3)cs2)c1,0.43393143671814555,6,14.5,1,4.647300000000002
476,c1cocc1[C@@H]1CCCN1c1cccc2ccccc12,0.4441830243449675,6,14.5,1,4.774300000000004
479,c1c[nH+]c2cc(-c3ccc(F)cc3)oc2c1,0.2961553160800884,6,14.7,1,3.053000000000001
483,c1c[nH+]cc(COc2ccc(C(=O)NC3CCCC3)cn2)n1,0.15299910855930743,6,14.7,1,1.5421
486,c1cn(CC2CC[NH2+]CC2)nc1Oc1ccc([N+](=O)[O-])cc1,0.15445389683300761,6,15.0,1,1.557
487,c1cn(-c2ccc(F)c3c2C[NH2+]CC3)c(-c2cccnc2)n1,0.1676910935479672,6,15.0,1,1.6929
490,c1cn(-c2cccc(F)c2F)nc1C1=CC2=C3CCCCC3=NC2=NC1=O,0.36251639480990777,6,15.0,1,3.797800000000003
492,c1cn(CC(=O)Nc2nc3c(F)cccc3s2)c(Cl)c1,0.33894490008530376,6,15.0,1,3.5290000000000017
497,C=CCOc1ccc(C(=O)Nc2cccn(C)c2=O)cc1,0.21674679838544797,3,15.1,1,2.2024
498,C[C@@H](CC#N)N(C)C(=O)Nc1ccc(-n2ccnc2C#N)cc1,0.24584529297251165,3,15.2,1,2.5098600000000006
499,C[C@@H](Sc1ccccn1)C(=O)NCc1cnc(C)s1,0.2583615797053342,3,15.2,1,2.6435200000000005
503,c1c[nH+]c2[nH]c(CS(=O)(=O)c3ccccc3)nc2c1,0.1342741883385057,7,15.5,1,1.3509000000000002
504,c1c[nH+]c2sc(NCC(=O)NCC3CCCCC3)nc2c1,0.2183091957611544,7,15.5,1,2.2188
505,c1c[nH+]c2c(-c3ccc(O)cc3)c[nH]c2c1,0.231202969849872,7,15.5,1,2.3545999999999996
509,c1c[nH+]c2c(CCNC(=S)Nc3ccc(F)cc3)coc2c1,0.2835240236978445,7,15.5,1,2.9151000000000007
513,C[C@H](NC(=O)COc1ccc(F)c(Cl)c1)c1ccc(Cl)s1,0.417796854185959,3,15.6,1,4.4502000000000015
514,C[C@H](CC(=O)[O-])NC(=O)NCCc1cccc2ccccc12,0.12041291761638667,3,15.6,1,1.2100000000000002
515,C[C@H](Nc1ccc(Cl)c(Br)c1)C(N)=O,0.23438088098341422,3,15.6,1,2.3881999999999994
520,N#C[C@H](C(=O)[C@H]1COc2ccc(F)cc2C1)c1cccc(Cl)c1,0.3719359621454691,4,16.3,1,3.9066800000000033
521,N#C[C@]1(NC2CC2)CCC[C@@H](Oc2ccc(C(F)(F)F)cc2)C1,0.3834669585284599,4,16.3,1,4.041180000000003
523,N#Cc1cccc(C(=O)Nc2cccc(Cl)c2C(N)=O)c1,0.25082030916904285,4,16.3,1,2.56288
525,N#C/C(C(=O)CCc1ccccc1)=C1/CCCc2ccccc21,0.4220617478964263,4,16.3,1,4.501980000000003
527,N#C[C@H](C(=O)[C@H]1CCc2ccc(F)cc21)c1ccc(S(N)(=O)=O)cc1,0.2335471609882056,4,16.3,1,2.3793800000000003
530,N#Cc1cccnc1-c1ccc(CNS(=O)(=O)c2ccccc2)s1,0.3059110153451841,4,16.3,1,3.160280000000001
531,N#CC(C#N)=c1[nH]c2ccccc2c(=O)n1/N=C/c1cc(-c2ccccc2)on1,0.33656709033869836,4,16.3,1,3.5021600000000026
533,N#C[C@@H]1COCCN1Cc1cc(F)cc(Br)c1,0.22722174258558545,4,16.3,1,2.3125800000000005
534,N#C[C@H]1COCCN1CCNS(=O)(=O)c1ccc(c2cccc(F)c2)o1,0.157515542728733,4,16.3,1,1.5883800000000003
536,N#C[C@@]1(NS(=O)(=O)C2CC2)CCCN(c2ccc(C(F)(F)F)cc2[N+](=O)[O-])C1,0.2503610790709923,4,16.3,1,2.5579800000000006
537,Cn1cnc2cc([N+](=O)[O-])c(Cl)cc21,0.21030458042666564,3,16.4,1,2.1349
538,Cn1c(CN(C)c2ccc(F)cc2)nnc1[C@@H]1CCCN(C(=O)NC2CCCC2)C1,0.3294578757399733,3,16.4,1,3.422200000000003
539,Cn1nccc1NC(=O)CSc1nncn1-c1ccc(F)cc1,0.1849179366498891,3,16.4,1,1.8707
541,OCCC[S@@](=O)Cc1ccc(-c2ccc(Br)cc2)o1,0.3221282871696433,4,17.3,1,3.340200000000002
543,OCCNc1cccc(Br)c1,0.1832368961388235,4,17.3,1,1.8533
545,OCC[C@@H]1Cc2ccccc2NC1=O,0.11743563178423394,4,17.3,1,1.1798
550,OCC[NH2+]Cc1c(Cl)cccc1-c1ccccc1,0.2033935330651172,4,17.3,1,2.0626999999999995
551,OCCSc1cc(N)c(OCc2ccccn2)cc1,0.22860779850169935,4,17.3,1,2.3272000000000004
554,OCCC[C@@H]1Cc2ccccc2N(Cc2ccccc2)C1=O,0.3063025363506326,4,17.3,1,3.164600000000002
555,OCC[NH+]1CCN(CC(=O)Nc2ccc(F)c(F)c2)CC1,-0.09014462916648072,4,17.3,1,-0.9038999999999975
556,OCCNc1cccc2cccnc12,0.16244797373477757,4,17.3,1,1.6389999999999998
559,OCC#Cc1cc(F)c(NC(=O)C2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1,0.31976022273706595,4,17.3,1,3.3138000000000023
560,OCCOc1ccc(Cl)cc1Br,0.2424354233461252,4,17.3,1,2.4736000000000002
561,OCCc1nnc(SCc2cccc(C(F)(F)F)c2)n1N,0.18173851420071657,4,17.3,1,1.8377999999999997
564,OCCSCC#Cc1ccc(Cl)cc1,0.23710082638966867,4,17.3,1,2.4170000000000007
572,OCC#Cc1cccc(OCCN2CCCC[C@H]2c2nc3ccccc3s2)c1,0.40080698816013327,4,17.3,1,4.246100000000004
573,OCCOC(=O)c1ccc2c(c1)OCO2,0.056380146886387275,4,17.3,1,0.5643999999999998
574,OCCc1ccnc(-n2ccc(-c3ccccc3)n2)c1,0.2420118258824762,4,17.3,1,2.4691
575,OCC(OCCOC(N)=O)c1cccs1,0.08910306331998698,4,17.3,1,0.8933999999999999
577,OCCSc1nnnn1C1CCCC1,0.08703919765136606,4,17.3,1,0.8725999999999998
578,OCCn1ccc2ccc(O)cc21,0.13312510292305,4,17.3,1,1.3392
579,c1cocc1CCNC1CCOCC1,0.15774177827129282,7,17.5,1,1.5907
586,c1coc(-c2nc3cc(NCc4cncnc4)cnc3s2)c1,0.3233108117062752,7,18.3,1,3.3534000000000006
587,c1coc([C@@H]2CCCN(C(=O)c3cn(Cc4ccccc4)nn3)C2)n1,0.229271109178888,7,18.3,1,2.3342
596,c1coc(Cl)c1C(F)(F)C(F)(F)F,0.34407726135237376,7,18.3,1,3.5871000000000004
597,c1coc(COc2ccccc2CN2CCO[C@H](CO)C2)c1,0.20233880333501997,7,18.3,1,2.0517
598,c1coc(-c2ccc(Cl)n(CC(=O)N3CCCC3)c2=O)c1,0.2339933668694311,7,18.3,1,2.384099999999999
604,c1coc(Br)c1C[C@@H]([NH3+])Cc1ccccc1,0.23906292496455975,7,18.3,1,2.4378
605,c1coc([C@@]2(Cc3ccccc3)C[NH2+]C2)c1,0.13291881884068446,7,18.3,1,1.3370999999999997
608,c1coc(Cl)c1/C=N/c1nc2ccccc2s1,0.4047612278681627,7,18.3,1,4.293300000000002
613,c1coc(Nc2nc3ccc(Cl)cc3s2)c1,0.4041757442331489,7,18.3,1,4.2863000000000016
615,c1coc(/C=N/NC(=O)c2nc3ccccc3[nH]2)c1,0.18965570123906622,7,18.3,1,1.9197999999999997
621,Cc1ccccc1CC(=O)c1cccc(C(=O)Nc2cccnc2)c1,0.3857283892180547,4,18.7,1,4.067720000000002
623,Cc1occc1C(=O)NCCc1ccc(-n2cncn2)cc1,0.21090854796496167,4,18.7,1,2.1412199999999997
625,Cc1cccc(C(=O)Nc2cccc(CO[C@H]3C(=O)Nc4ccccc43)c2)c1,0.4183843967111075,4,18.7,1,4.457320000000003
627,Cc1onc(-c2ccccc2)c1C(=O)NCc1ccc2c(c1)OCO2,0.319304089955741,4,18.7,1,3.308720000000002
628,Cc1sc(NC(=O)C2CCCCC2)nc1C(=O)N1CCC(C)CC1,0.3663857225821368,4,18.7,1,3.8424200000000024
629,Cc1ccc(CN2CCO[C@@H](C(C)(C)C)C2)cc1,0.3132924168482482,4,18.7,1,3.241920000000002
630,Cc1nc(C)c(C(=O)NCC(=O)N2C[C@@H](C)O[C@H](c3ccc(F)cc3)C2)s1,0.2559260299777103,4,18.7,1,2.61744
631,Cc1oc2c(C)cc(C)cc2c(=O)c1[C@H](C)NC(=O)c1cc(C)n[nH]1,0.313189602520429,4,18.7,1,3.24078
633,Nc1nnc(Sc2ccccc2)s1,0.22332221949242392,3,18.8,1,2.2715000000000005
634,Nc1ccccc1C(=O)NCC[C@]1(c2ccccc2)CCCO1,0.29994575920533895,3,18.8,1,3.0946000000000016
635,Nc1nc(NC(N)=O)c2cnn(-c3ccc(Br)cc3)c2n1,0.1635966135943574,3,18.8,1,1.6507999999999994
638,CCOc1ccc(CNC(=O)Cn2cc(N)c3ccccc32)cc1OC,0.28647329075515726,3,20.1,1,2.9472000000000014
639,CCc1nnc(CNC(=O)C2(c3ccc(F)cc3)CCCC2)o1,0.2820703834009741,3,20.1,1,2.899300000000001
644,CCn1cc(-c2[nH+]n(-c3cccc(Br)c3)ccc2=O)cn1,0.22579111108181274,3,20.1,1,2.2975000000000003
647,CCS(=O)(=O)c1cccc(C(=O)N2C[C@H](c3ccc(OC)cc3)C[C@H]2C)c1,0.3369961941401894,3,20.1,1,3.5070000000000023
649,CC[C@@](C)(NC(=O)N[C@@H](C)c1ccc(Cl)cc1)C(=O)[O-],0.1604806373144146,3,20.1,1,1.6188
650,CC(C)N(CCNC(=O)[C@H]1CCO[C@H]1C)c1ccccc1,0.23951544048415396,3,20.1,1,2.4426000000000005
652,CCOc1cncc(N[C@@H](C)c2ccc(Cl)cc2Cl)n1,0.40992410855153955,3,20.1,1,4.355200000000003
653,CCc1nc(C(=O)NC2CCCC2)sc1C,0.2623514503722134,3,20.1,1,2.686320000000001
654,CCNC(=O)c1cccc(NC(=O)CNc2ccccn2)n1,0.12700051249828437,3,20.1,1,1.2769000000000001
655,CC[C@@H](NC(=O)Cn1cc(C)cn1)c1ccc(F)cc1F,0.2670847528274384,3,20.1,1,2.7372200000000007
656,CC[C@H](C)[C@@H](NS(=O)(=O)c1ccc2c(c1)NC(=O)CO2)C(=O)N1CCOCC1,0.05686857578055546,3,20.1,1,0.5693000000000006
658,CCn1cnnc1CNC(=O)NCc1c(F)cccc1F,0.156269001117341,3,20.1,1,1.5755999999999994
659,CC[NH+]1CCN(c2ccc(NC(=O)COc3ccccc3C)c(C)c2)CC1,0.20176713529385035,3,20.1,1,2.0457400000000003
661,CCS(=O)(=O)N1CCN(S(=O)(=O)c2ccc(C(=O)O[C@@H](C#N)c3nccs3)cc2)CC1,0.1214751491079818,3,20.1,1,1.2207800000000002
664,CC(C)(CCc1ccccc1)N(C)C(=O)NCc1ccc(F)cc1,0.41186072732228773,3,20.1,1,4.378500000000003
665,CCCc1nnc(NC(=O)CN2CCN(C(=O)c3cc4ccccc4o3)CC2)s1,0.2574075473509053,3,20.1,1,2.6333
666,CCOc1ccccc1CNC(=O)NCc1nccn1Cc1ccccc1,0.32116898718457926,3,20.1,1,3.329500000000002
667,CCc1cc(=O)[nH]c(-n2nc(-c3cccc([N+](=O)[O-])c3)cc2C=N)n1,0.20609244328577234,3,20.1,1,2.09087
668,CCN1CCO[C@H](C(=O)N[C@@H](C)CS(C)(=O)=O)C1,-0.07422324682514615,3,20.1,1,-0.7435999999999978
670,CC[C@H]1CCCC[C@H]1NC(=O)C(=O)Nc1ccc2[nH]ncc2c1,0.2530230393857772,3,20.1,1,2.5864000000000003
671,CC1(C)C[C@@H](NC(=O)NCC(F)(F)F)C[C@@H]1C,0.26107342355822244,3,20.1,1,2.672600000000001
676,CC[C@]1(C)CN(c2ccc([N+](=O)[O-])c(N)n2)C(=O)O1,0.16811868903737642,3,20.1,1,1.6973
678,NS(=O)(=O)c1ccccc1NC(=S)c1ccccc1,0.2090330487845375,4,20.2,1,2.1216
679,NS(=O)(=O)Cc1cccc(Cn2c(CC(F)(F)F)nc3ccccc32)c1,0.2892888601672008,4,20.2,1,2.977900000000001
680,NS(=O)(=O)c1cc(S(=O)(=O)N2CCO[C@@H](c3ccc(F)cc3)C2)ccc1Cl,0.18665580596128692,4,20.2,1,1.8887000000000007
682,c1cn2ccc(NC(=O)NCCC3CCN(C(=O)c4ccco4)CC3)nc2n1,0.2342013105243779,7,20.4,1,2.3863000000000003
688,c1cn2ccnc2n1CCNCc1cccc(Cl)c1,0.2523302850902183,7,20.4,1,2.5790000000000006
693,N/C(=N/OCc1cnc(C2CC2)s1)c1noc2c1CCCC2,0.26589379622116915,3,20.9,1,2.724400000000001
694,N/N=C/c1cc(Cl)c(O)c(NCc2ccco2)c1,0.24898458938187112,3,20.9,1,2.5433000000000003
696,N/c1nc(Nc2ccccc2)nc(-c2cccnc2)n1,0.22217225541508326,3,20.9,1,2.2594000000000003
697,N/C(=N/OCc1cc(F)c(F)c(F)c1)[C@H]1CSCN1C(=O)c1ccc2ccccc2c1,0.40207364476829915,3,20.9,1,4.261200000000003
698,N/N=C1\CCCN(c2ccccc2)C1=O,0.11233387987969026,3,20.9,1,1.1281
709,c1cnc(-n2nc(C3CCN(c4ncnc5nccnc45)CC3)nc2)nc1,0.11691290859605914,6,21.2,1,1.1744999999999999
713,c1cnc2sc(-c3ccc(F)cc3)nc2c1,0.336144942785436,6,21.2,1,3.4974000000000016
715,c1cnc(NCc2cnn(-c3ccccn3)c2)nc1,0.16540628007989425,6,21.2,1,1.6693999999999998
718,c1c[nH+]ccc1-c1ccc(Sc2nnc(-c3cccnc3)o2)cc1,0.35956829057050904,7,21.3,1,3.7639000000000022
729,NC(=O)[C@H](c1ccc(F)cc1)N1CCc2ccccc21,0.23689318325831227,4,21.6,1,2.4148000000000005
730,NC(=O)[C@@H]1CCC[C@@H]1NC(=O)NNC(=O)Cc1cccc(F)c1,0.03524539472473786,4,21.6,1,0.35259999999999986
731,NC(=O)c1cccc(NC(=O)COc2ccc(I)cc2)c1,0.23621347267602516,4,21.6,1,2.4076000000000004
732,c1cscc1C[S@@](=O)Cc1nc(C2CC2)no1,0.24091004098752522,7,21.6,1,2.4574000000000007
733,c1cscc1NC(=O)c1cccnc1,0.2350612132907884,7,21.6,1,2.3953999999999995
734,c1cscc1COc1c(F)cccc1C(=O)N1CCOCC1,0.28568367398811817,7,21.6,1,2.938600000000001
735,Nn1c(SCc2nc3ccccc3n2C(F)F)nnc1-c1ccncc1,0.2996181121250539,5,21.8,1,3.091000000000001
736,Nn1ccc(NCc2cn(-c3ccccc3)nc2)n1,0.13857266336493412,5,21.8,1,1.3947
737,Nn1c(N2CCN(c3ccc(Cl)cc3)CC2)nc2sccc2c1=O,0.211919259660669,5,21.8,1,2.1517999999999997
739,Nn1c(SCC(=O)Nc2cccc(Cl)c2Cl)nnc1-c1ccc(F)cc1,0.36579512575372364,5,21.8,1,3.8356000000000012
744,O=c1nc(CSc2ccccc2)nnn1N1CCOCC1,0.029371549465178587,5,22.2,1,0.29379999999999984
745,O=c1sc2ccccc2n1CCOc1cccc(Br)c1,0.37174810424300925,5,22.2,1,3.9045000000000023
748,O=c1occc2ccc(N3CCOCC3)cc12,0.16153264021546312,5,22.2,1,1.6296
752,O=c1[nH]c(/C=C/c2ccc3c(c2)OCCO3)nc2ccc(Cl)cc12,0.3379797670725642,5,22.2,1,3.5181000000000022
753,O=c1oc2ccccc2n1-c1ccccc1,0.2527703077040295,5,22.2,1,2.5837000000000003
755,O=c1sc2ccc(C(=O)Nc3cc(Cl)ccc3F)cc2nc1Cl,0.40988250958769185,5,22.2,1,4.354700000000001
757,C=C(C)COc1ccc(CNn2ccccc2=O)cc1,0.24932224150475163,4,22.9,1,2.546900000000001
758,C=C1c2cccc(C)c2CCN1C(=O)c1cc(F)cc(F)c1,0.37501144666130193,4,22.9,1,3.942420000000003
759,C=Cc1cc(C)nc(N2CCN(Cc3nc(C)c(C)s3)CC2)c1,0.3300247238640637,4,22.9,1,3.4285600000000027
763,C=CCOc1cccc(NC(=O)c2cc(F)cc(F)c2)c1,0.3611345543170934,4,22.9,1,3.781900000000002
767,C=C[C@@H](C)Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-],0.34229517126616227,4,22.9,1,3.566900000000002
770,C=CCn1c(C)cn2c(=O)cc(COc3cccc(C#N)c3)nc21,0.23937404055202896,4,22.9,1,2.4411000000000005
771,C=C(C)Cc1ccc(F)c(N(C)C[C@@H](O)COC)c1O,0.20633468470371963,4,22.9,1,2.0934000000000004
773,C=Cc1ccccc1OCC(=O)N1CCC(c2c[nH]c3ccccc23)CC1,0.42974999118199075,4,22.9,1,4.595900000000003
774,C=C[C@@H](Oc1ccc(NC(C)=O)cc1)C(N)=O,0.10597063020116633,4,22.9,1,1.0636999999999999
776,C=C[C@](C)(O)CNC(=O)N1CCC[C@H]1c1cccnc1,0.18437702969357395,4,22.9,1,1.8651
781,c1cc2c(cc1NCCOc1cc[nH+]c(Br)c1)CCO2,0.26260098684130156,7,23.1,1,2.689
785,c1cn2ccnc2nc1Nc1ccc(OC(F)(F)F)cc1,0.3249306629278972,8,23.3,1,3.371500000000001
788,c1cn2ccc(OCCCOC(=O)c3ccccc3)nc2n1,0.23125976177318017,8,23.3,1,2.3552
796,N[C@@H](Cc1ccccc1)C1CCN(C(=O)Nc2ccc(Cl)cn2)CC1,0.3407050920575542,4,24.0,1,3.5489000000000024
797,N[C@@H]([NH2+]Cc1ccc(Cn2ccnc2)cc1)c1cccc(C)c1,0.19359743385919986,4,24.0,1,1.9607200000000005
799,N[C@@H](Oc1ccccc1)c1ccc(Cl)cc1,0.3253599175763505,4,24.0,1,3.3763000000000014
800,N[C@@H](Sc1ccccn1)c1ccc(Cl)cc1,0.3350090862667387,4,24.0,1,3.4846000000000013
803,N[C@@H]([C@@H]1CCCC[C@@H]1O)c1ccncc1,0.16181506006752097,4,24.0,1,1.6325
804,N[C@@H](c1ccc(OCc2ccccc2)cc1)c1nncs1,0.3063569060767257,4,24.0,1,3.1652000000000013
807,N[C@@H](NCc1ccccc1C(F)(F)F)C(N)=O,0.05644992410042242,4,24.0,1,0.5650999999999996
808,N[C@@H](Oc1cccc(F)c1)[C@@H]1CCCOC1,0.1892797014681892,4,24.0,1,1.9159000000000002
809,N[C@@H](Sc1nc2ncccn2n1)C(=O)Nc1cccc(F)c1,0.12720711986766972,4,24.0,1,1.279
811,N[C@@H]([NH3+])c1cn(-c2ccccc2)cn1,0.007149878160533174,4,24.0,1,0.07150000000000012
814,N[C@@H](CS(=O)(=O)Cc1ccc(NC(=O)C2CC2)cc1)c1ccc(F)cn1,0.2149925424244388,4,24.0,1,2.184
818,N[C@@H](SCCOc1cccc(F)c1)c1ccccn1,0.2904155224092184,4,24.0,1,2.9902000000000015
822,c1cc2nc(NC3CCN(C(=O)Cc4ccccc4O)CC3)sc2cc1Cl,0.40539652026292833,7,24.5,1,4.300900000000003
830,c1cc2nonc2n1C[C@@H](O)COC(C)(c1ccccc1)c1ccccc1,0.324393906308524,7,24.5,1,3.3655000000000017
837,c1cn(-c2ncccc2Cl)cc1C(=O)NC1CC1,0.23718576506475786,7,24.5,1,2.4179000000000004
838,c1cn(-c2cc(C[NH2+]Cc3cncs3)nc(-c3ccccc3)n2)cn1,0.20211820950093756,7,24.5,1,2.0493999999999994
840,O[C@H](CCC(=O)Nc1cc(F)c(F)c(F)c1)c1ccccc1,0.34135019312621245,6,25.5,1,3.5562000000000014
842,O[C@H](CC[C@@H]1CCc2cccnc21)c1ccc([N+](=O)[O-])cc1,0.33933429318381153,6,25.5,1,3.533400000000002
844,O[C@H](CCSc1ncccc1Cl)C1CC1,0.2902232223310782,6,25.5,1,2.988100000000002
848,O[C@H](CCOCc1ccccc1)Cc1cc2ccccc2o1,0.3750698820872744,6,25.5,1,3.943100000000003
849,O[C@H](CCNC(=O)c1cc(F)ccc1Br)c1nccs1,0.2819691322669195,6,25.5,1,2.898200000000001
851,O[C@H](CCn1cncn1)c1cccc(F)c1,0.1528819154554835,6,25.5,1,1.5409
854,O[C@H](CCc1ccccc1)Cc1ccc(O[C@H](C)C(=O)N2CCOCC2)cc1,0.2774248194948335,6,25.5,1,2.8489000000000013
856,O[C@H](CC[C@H]1CCCS1)c1ccc(F)cc1Cl,0.3959443124010005,6,25.5,1,4.188300000000003
857,O[C@H](CCS(C)(=O)=O)N(C(=O)c1ccccc1F)c1ccc(F)cc1,0.232158756972843,6,25.5,1,2.364700000000001
861,O[C@H](CCOc1ccc(F)cc1F)[C@H]1CCC[C@H](S(C)(=O)=O)C1,0.2634387252728063,6,25.5,1,2.6980000000000013
862,O[C@H](CCN1C(=O)CCC1=O)c1ccc(CO)c(F)c1,0.08881535830699588,6,25.5,1,0.8905000000000001
867,O[C@H](CCc1nccs1)c1cc(F)c(Cl)cc1Cl,0.40157052138257215,6,25.5,1,4.255200000000002
868,O[C@H](CC[C@@H]1Cc2ccccc21)c1ccc(NS(C)(=O)=O)cc1,0.31055542264118685,6,25.5,1,3.2116000000000016
871,O[C@H](CC(=O)[O-])c1ccccc1-c1cnccn1,0.03168938592870253,6,25.5,1,0.3169999999999997
873,O[C@H](CC1([NH3+])CCC1)Cc1cccc(F)c1,0.1276793238062614,6,25.5,1,1.2837999999999998
874,O[C@H](CCOc1ccccc1C(F)(F)F)c1ccc(F)cc1,0.40924167028653374,6,25.5,1,4.347000000000003
875,O[C@H](CCNc1ccc(F)cc1F)c1ccc(Cl)c(Cl)c1,0.44682004892310184,6,25.5,1,4.807200000000002
879,c1cc2c(cc1OCCN1CCOCC1)OCOC2,0.1257409537180935,8,26.6,1,1.2640999999999998
884,c1cc2c(-c3ccccc3)cc([O-])nc2cc1S(=O)(=O)N1CCCCC1,0.30497892438548907,8,26.6,1,3.1500000000000012
891,c1cc2c(SC[C@@H]3CCCO3)ncnc2s1,0.2878679406371801,8,26.6,1,2.9624000000000015
893,c1cc2c(Cc3cccs3)c[nH]c2cc1[N+](=O)[O-],0.3564733301680779,8,26.6,1,3.7284000000000024
894,c1cc2c(Nc3ccccc3Br)ncnc2s1,0.39671137338238643,8,26.6,1,4.197400000000001
898,c1cc2c(oc1=O)[C@H](c1ccncc1)N(Cc1nc(-c3ccco3)no1)CC2,0.2752635173796374,8,26.6,1,2.825500000000001
901,c1cc2c(OCc3cccnc3)cc(-c3cn[nH]c3)nc2[nH]1,0.2846179948948896,8,26.6,1,2.9269999999999996
917,c1cc2c(SCc3nncn3-c3ccccc3)ccnc2s1,0.394340974755942,8,26.6,1,4.169300000000002
918,C#Cc1cccc(NC(=O)c2c(Cl)cccc2NC(=O)[C@H](C)O)c1,0.28148119788743875,3,26.7,1,2.8929
919,C#Cc1cccc(NC(=O)N[C@H](C)c2nc3ccccc3n2C2CC2)c1,0.3998916930523605,3,26.7,1,4.2352000000000025
920,C#CCOc1ccc(F)cc1CNS(=O)(=O)c1cc(C(=O)[O-])ccc1OC,0.06872150996450777,3,26.7,1,0.6882999999999999
921,CN(CC1CC[NH+](Cc2ccc(F)cc2Cl)CC1)C(=O)Nc1ccc(F)cc1F,0.355399159805885,3,27.4,1,3.7161000000000026
922,CNC(=O)[C@@H](NC(=O)c1ccc(F)cc1)NCc1ccccc1,0.1407983700143416,3,27.4,1,1.4173999999999995
923,CN1C(=O)CCN(S(=O)(=O)c2ccc(F)c(F)c2F)C1=O,0.10725585371562289,3,27.4,1,1.0767000000000002
925,CNS(=O)(=O)c1ccc(CC(=O)N2CCO[C@H](C)C2)cc1,0.03843106300647898,3,27.4,1,0.3845000000000005
927,CN[C@@H](c1ccc2c(c1)CCCC2)c1ccc(Cl)s1,0.42919541504103337,3,27.4,1,4.589100000000004
929,CN(CC(N)=O)S(=O)(=O)c1ccc(C2=CC(=O)CCC2)cc1,0.09261383595002888,3,27.4,1,0.9287999999999998
930,CNC(=O)[C@@H]1CCCN(C(=O)Cc2ccc(OC(F)F)cc2)C1,0.17954258762557349,3,27.4,1,1.8150999999999995
931,CN1C(=O)N(Cc2csc(C(C)(C)C)c2)C(=O)/C1=C\N[C@H](C)c1ccccc1,0.4326724505023997,3,27.4,1,4.631800000000004
932,CNc1ncc(CNC[C@@H]2CCCN(c3ncccn3)C2)s1,0.1955486557322246,3,27.4,1,1.9809999999999994
933,CNS(=O)(=O)Cc1ccccc1/C=C/C(=O)NCc1cn2ccccc2n1,0.1696536230874746,3,27.4,1,1.7130999999999992
935,CN[C@@H](c1cc(C)nn1C)c1ccc(C)cc1F,0.243493071667918,3,27.4,1,2.48484
936,CN[C@H](CNc1cccc(C(F)(F)F)c1)c1nc(C)cs1,0.36642900986422294,3,27.4,1,3.842920000000002
940,CNc1snc(C)c1C(=O)[O-],-0.014327019607901266,3,27.4,1,-0.1432800000000003
941,CNS(=O)(=O)c1ccc2c(c1)sc1ccc(SC)cc12,0.35263519996777665,3,27.4,1,3.6845000000000017
944,CN[C@H]1C(=O)N(c2cccc(C(C)C)c2)C(=O)[C@]1(C)CC,0.26246132523280113,3,27.4,1,2.687500000000001
945,c1cscc1CN1CCC[C@H](NS(=O)(=O)c2ccc(Cl)s2)C1,0.3280040205453397,8,28.0,1,3.4059000000000017
946,c1cscc1-c1noc(CSc2ccccc2)n1,0.3876572509477907,8,28.0,1,4.0904000000000025
948,c1cscc1/C=C/SCC(=O)Nc1ccc(F)cc1Cl,0.4528820207835962,8,28.0,1,4.883200000000002
951,c1cscc1SC[C@H](O)Cc1ccccc1,0.33138205166560747,8,28.0,1,3.4438000000000013
952,c1cscc1c1nc(N)nc(Nc2cccc(Cl)c2)n1,0.34338942043512927,8,28.0,1,3.579300000000001
955,c1cscc1-c1nnc([S-])n1-c1ccc2ccccc2n1,0.33191605698715976,8,28.0,1,3.4498000000000015
957,c1cscc1/C=C/CN1CCOCC1,0.20634425894394318,8,28.0,1,2.0934999999999997
960,c1cscc1SCC(F)(F)F,0.32770056617213417,8,28.0,1,3.4025000000000007
961,c1cscc1c1[nH]cnc1N1CCCC1,0.2671943319301419,8,28.0,1,2.7384000000000004
962,c1cscc1OCC[NH2+]Cc1cccc2cccnc12,0.23914777954123978,8,28.0,1,2.4387
963,c1cscc1Cn1cc(CN2CCC[C@@H]3CCCC[C@@H]32)nn1,0.3401392599286435,8,28.0,1,3.5425000000000013
968,c1cscc1NC[C@@H]1C[C@H]1c1cccc(F)c1,0.38871039926607215,8,28.0,1,4.102800000000002
969,c1cscc1SCc1cccc(Br)c1,0.44647583151605597,8,28.0,1,4.802900000000002
970,c1cscc1c1nnc(NC[C@H]2CCC[C@H](O)C2)o1,0.26930098887764736,8,28.0,1,2.7611000000000008
977,c1cocc1/C=N/Nc1nnc(-c2cccc(Br)c2)o1,0.33975010738779543,8,28.6,1,3.538100000000002
978,c1cocc1S(=O)(=O)[N-]c1cccc(N2CCCC2)c1,0.3161736297736358,8,28.6,1,3.273900000000001
980,c1cocc1C(=O)N[C@H]1CC(=O)N(CC(F)(F)F)C1,0.11672550147471238,8,28.6,1,1.1726
981,c1cocc1-c1noc(CCCc2nc(-c3ccccn3)no2)n1,0.28672111350508817,8,28.6,1,2.9499000000000013
982,c1cocc1[C@@H]([NH3+])CCCOc1cccc2ccccc12,0.3430100684508119,8,28.6,1,3.575000000000003
984,c1cocc1NC(=S)NC(=O)c1ccccc1-n1cncn1,0.19613525972777351,8,28.6,1,1.9870999999999999
